,0,1
0,1.0004257260805127,0.6116852622301032
1,0.24673751909852537,0.2990394610945599
2,0.09679038585344868,0.08460424289200558
3,-0.4,0.880035770203747
4,0.16680028205152075,0.3166373764193871
5,0.09448794309728226,0.11080195757431904
6,0.0,0.04751048224484808
7,0.14586444055732534,0.16145619867310151
8,0.09520742974771619,0.09993359582388774
9,0.0,0.0
10,0.09761808581523503,0.13347437268472506
11,0.08627849359943206,0.09377199941582569
12,0.029717567109801796,0.05224981913212108
13,0.12225173808012238,0.11195227729687217
14,0.07912462013272568,0.08394380360205282
15,0.1779944683158176,0.2753287119559697
16,0.12825441113600994,0.15335913990792485
17,0.061686611715315795,0.08991101185384436
18,0.36673412203846834,0.49827747807836575
19,0.19961866701049186,0.19034286571166373
20,0.10168180254067916,0.0936867951878308
21,0.4942311453250024,0.8695197003333809
22,0.3358648214577231,-0.016082440185465924
23,0.1532694522744048,0.07592930108281895
24,0.0,0.0
25,0.1443770503544532,0.07658331486717357
26,0.15656811704877038,0.12121424834408694
27,0.0,0.0
28,-0.003318274072591951,-0.0044882079958302205
29,0.09886390019176987,0.0832669405924758
30,0.0,0.0
31,-0.005137691709763318,-0.01211099685360789
32,0.060591711334143664,-0.4993092285770084
33,0.0,0.0
34,0.036989773382006846,0.025749766594622442
35,0.060153703595493165,0.06625509294656429
36,0.0,0.0
37,0.05164668976154746,0.0658842334046918
38,0.06686070451795412,0.07312929886223739
39,0.15309008890421194,0.348892984028249
40,0.10371277392116528,0.0400370277250801
41,0.08297562372345056,0.04678291974897705
42,0.2850972113482154,0.47688422680814385
43,0.3134802133866407,0.2537264308996
44,0.029403166064698553,0.08529371319428214
45,0.5609417742616698,0.0
46,0.24805350037028126,0.15029315366452553
47,-0.6196519312779917,0.11079817020141343
48,0.0,0.0
49,-0.4886532032673625,-0.19028042245162322
50,-0.45399329647337483,-1.162731648
51,0.0,0.0
52,0.007088201203307588,0.0036817498351846586
53,-0.42794764071092073,-1.2935813756121721
54,0.0,0.0
55,0.0,0.0
56,0.0,-6.663123994891364e-05
57,0.0,0.0
58,0.0,0.0
59,0.0007898185263041055,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0007898185263041055,0.0
63,0.0,0.0
64,0.0,-0.3637070291863982
65,0.0,0.0
66,0.0,0.0
67,-0.04737714175460745,-0.8044778998687726
68,0.0,0.0
69,0.0,0.0
70,-0.4575147787050492,-0.32468439498038715
71,0.0,0.0
72,0.0,0.0
73,0.0038506835818340195,-1.7661468991899105
74,-0.04247169439606792,-0.20140290096536528
75,0.0,0.0
76,0.010323014218009918,-0.014119952402112288
77,-0.25346853551643095,-0.4368794396053389
78,0.0,0.0
79,0.01891156587068184,-0.16785454799567617
80,-0.1405376887500851,-2.568744971349612
81,0.0,0.0
82,0.0327393802146091,0.021899591140547275
83,0.03149718723604862,-0.2518124226064392
84,0.0,0.0
85,0.024600682542351978,0.0
86,0.029036215451288264,0.021210857125373572
87,0.024381256751262445,0.0
88,0.0,0.04761435624088221
